District,Bedrooms,Price (Per Annum),Property Category,Property Type,Location,Scraped_At,Source
Garki,3,60000000.0,Apartment,Apartment,Garki 2 Abuja,2026-06-01 11:42:49,PropertyPro
Wuse,1,2000000.0,Apartment,Self Contain,Wuse Zone 1 Wuse 1 Abuja,2026-06-01 11:42:49,PropertyPro
Asokoro,1,5000000.0,Apartment,Apartment,Naf Valley Estate Asokoro Asokoro Abuja,2026-06-01 11:42:49,PropertyPro
Wuse,5,60000000.0,Duplex,Detached Duplex,Wuse2 Wuse 2 Abuja,2026-06-01 11:42:49,PropertyPro
Mabushi,2,8000000.0,Apartment,Apartment,Mabushi Mabushi Abuja,2026-06-01 11:42:49,PropertyPro
Wuse,4,25000000.0,Bungalow,Detached Bungalow,Zone 7 Wuse 1 Abuja,2026-06-01 11:42:49,PropertyPro
Asokoro,3,65000000.0,Duplex,Detached Duplex,"Aso Villa, Asokoro Abuja",2026-06-01 11:42:49,PropertyPro
Asokoro,4,25000000.0,Duplex,Semi-Detached Duplex,Asokoro Abuja,2026-06-01 11:42:49,PropertyPro
Life Camp,4,13000000.0,Duplex,Terraced Duplex,Lifecamp District Abuja. Life Camp Abuja,2026-06-01 11:42:49,PropertyPro
Jahi,4,15000000.0,Duplex,Terraced Duplex,"Jahi District, By Gilmore Construction. Jahi Abuja",2026-06-01 11:42:49,PropertyPro
Gwarinpa,4,7000000.0,Duplex,Semi-Detached Duplex,"In An Estate Gwarinpa Extension, Abuja Gwarinpa Abuja",2026-06-01 11:42:49,PropertyPro
Gwarinpa,5,20000000.0,Duplex,Detached Duplex,Efab Metropolis Gwarinpa Abuja,2026-06-01 11:42:49,PropertyPro
Maitama,3,61669350.0,Apartment,Apartment,Maitama By Fruit Market Maitama Abuja,2026-06-01 11:42:57,PropertyPro
Gwarinpa,4,12000000.0,Duplex,Detached Duplex,"2nd Avenue, Gwarinpa Abuja",2026-06-01 11:42:57,PropertyPro
Gwarinpa,4,10000000.0,Duplex,Terraced Duplex,Ipent7 By Map Global Estate Gwarinpa Abuja,2026-06-01 11:42:57,PropertyPro
Life Camp,4,8000000.0,Duplex,Semi-Detached Duplex,"Life Camp, Abuja Life Camp Abuja",2026-06-01 11:42:57,PropertyPro
Utako,1,4500000.0,Apartment,Apartment,Utako Abuja,2026-06-01 11:42:57,PropertyPro
Gwarinpa,4,10000000.0,Duplex,Terraced Duplex,Dantata Estate Gwarimpa Gwarinpa Abuja,2026-06-01 11:42:57,PropertyPro
Guzape,4,30000000.0,Duplex,Semi-Detached Duplex,Guzape Abuja,2026-06-01 11:42:57,PropertyPro
Apo,4,285000000.0,Duplex,Detached Duplex,"Carlton Gate Estate, Beside Kolapo Ishola Gra Akobo Ibadan Oyo",2026-06-01 11:42:57,PropertyPro
Asokoro,4,18000000.0,Duplex,Semi-Detached Duplex,Naf Valley Estate Asokoro Abuja,2026-06-01 11:42:57,PropertyPro
Jahi,1,3500000.0,Apartment,Apartment,Jahi Abuja,2026-06-01 11:42:57,PropertyPro
Wuye,1,2000000.0,Apartment,Self Contain,Wuye Abuja,2026-06-01 11:42:57,PropertyPro
Garki,3,20000000.0,Apartment,Apartment,Garki 2 Abuja,2026-06-01 11:42:57,PropertyPro
Garki,3,7000000.0,Apartment,Apartment,Garki 2 Abuja,2026-06-01 11:42:57,PropertyPro
Gwarinpa,1,1500000.0,Apartment,Self Contain,Gwarinpa Abuja,2026-06-01 11:42:57,PropertyPro
Gwarinpa,4,10000000.0,Duplex,Terraced Duplex,Gwarinpa Abuja,2026-06-01 11:42:57,PropertyPro
Mabushi,5,35000000.0,Duplex,Detached Duplex,Mabushi Mabushi Abuja,2026-06-01 11:42:57,PropertyPro
Wuse,3,7500000.0,Apartment,Apartment,Wuse Zone Wuse 1 Abuja,2026-06-01 11:42:57,PropertyPro
Gaduwa,4,10000000.0,Duplex,Terraced Duplex,"Gaduwa District, Gaduwa Abuja",2026-06-01 11:42:57,PropertyPro
Asokoro,4,25000000.0,Duplex,Detached Duplex,Naf Valley Estate Asokoro Asokoro Abuja,2026-06-01 11:42:57,PropertyPro
Guzape,4,30000000.0,Duplex,Detached Duplex,Guzape Abuja,2026-06-01 11:43:03,PropertyPro
Idu,1,3000000.0,Apartment,Apartment,Close To Turkish Hospital Idu Abuja,2026-06-01 11:43:03,PropertyPro
Wuse,5,40000000.0,Duplex,Terraced Duplex,An Estate Wuse 2 Abuja,2026-06-01 11:43:03,PropertyPro
Wuse,5,40000000.0,Duplex,Terraced Duplex,An Estate Wuse 2 Abuja,2026-06-01 11:43:03,PropertyPro
Katampe,4,15000000.0,Duplex,Terraced Duplex,Katampe Main Abuja,2026-06-01 11:43:03,PropertyPro
Katampe,4,18000000.0,Duplex,Terraced Duplex,Katampe Main By Nicon Katampe Main Abuja,2026-06-01 11:43:03,PropertyPro
Katampe,3,8000000.0,Apartment,Apartment,"Katampe Main, Abuja Katampe Main Abuja",2026-06-01 11:43:03,PropertyPro
Gwarinpa,1,3000000.0,Apartment,Apartment,Gwarinpa Abuja,2026-06-01 11:43:03,PropertyPro
Guzape,3,10000000.0,Apartment,Apartment,Guzape Guzape Abuja,2026-06-01 11:43:03,PropertyPro
Gwarinpa,1,2500000.0,Apartment,Apartment,Gwarinpa Gwarinpa Abuja,2026-06-01 11:43:03,PropertyPro
Maitama,1,1500000.0,Apartment,Self Contain,Maitama Abuja,2026-06-01 11:43:03,PropertyPro
Gaduwa,4,8000000.0,Duplex,Terraced Duplex,Gaduwa Abuja,2026-06-01 11:43:03,PropertyPro
Asokoro,1,7000000.0,Bungalow,Detached Bungalow,Asokoro Asokoro Abuja,2026-06-01 11:43:03,PropertyPro
Maitama,7,90000000.0,Duplex,Detached Duplex,Maitama Maitama Abuja,2026-06-01 11:43:03,PropertyPro
Utako,6,40000000.0,Duplex,Detached Duplex,Utako Abuja,2026-06-01 11:43:03,PropertyPro
Wuse,3,13000000.0,Apartment,Apartment,Wuse 2 Abuja,2026-06-01 11:43:03,PropertyPro
Gwarinpa,1,1800000.0,Apartment,Self Contain,Gwarinpa Gwarinpa Abuja,2026-06-01 11:43:03,PropertyPro
Asokoro,3,12500000.0,Duplex,Terraced Duplex,"Admiralty Estate, Asokoro Abuja",2026-06-01 11:43:03,PropertyPro
Asokoro,1,6500000.0,Apartment,Apartment,Asokoro Main Asokoro Abuja,2026-06-01 11:43:03,PropertyPro
Maitama,3,61669350.0,Apartment,Apartment,Maitama By Fruit Market Maitama Abuja,2026-06-01 11:43:11,PropertyPro
Jabi,3,13000000.0,Duplex,Terraced Duplex,Jabi Abuja,2026-06-01 11:43:11,PropertyPro
Guzape,4,15000000.0,Duplex,Terraced Duplex,Guzape Guzape Abuja,2026-06-01 11:43:11,PropertyPro
Guzape,4,15000000.0,Duplex,Terraced Duplex,Guzape Guzape Abuja,2026-06-01 11:43:11,PropertyPro
Life Camp,3,5500000.0,Apartment,Apartment,Lifecamp Life Camp Abuja,2026-06-01 11:43:11,PropertyPro
Wuse,5,45000000.0,Duplex,Detached Duplex,"Wuse2, Abuja. Wuse 2 Abuja",2026-06-01 11:43:11,PropertyPro
Asokoro,1,2500000.0,Apartment,Self Contain,Naf Valley Estate Asokoro Abuja,2026-06-01 11:43:11,PropertyPro
Asokoro,1,2200000.0,Apartment,Self Contain,Naf Valley Estate Asokoro Abuja,2026-06-01 11:43:11,PropertyPro
Guzape,5,15000000.0,Duplex,Terraced Duplex,Guzape Guzape Abuja,2026-06-01 11:43:11,PropertyPro
Wuye,1,2750000.0,Apartment,Self Contain,Wuye Wuye Abuja,2026-06-01 11:43:11,PropertyPro
Jabi,4,19000000.0,Duplex,Terraced Duplex,Jabi Abuja Jabi Abuja,2026-06-01 11:43:11,PropertyPro
Gwarinpa,1,1600000.0,Apartment,Self Contain,Gwarimpa Extension Gwarinpa Abuja,2026-06-01 11:43:11,PropertyPro
Gwarinpa,1,1500000.0,Apartment,Self Contain,Gwarimpa Extension Gwarinpa Abuja,2026-06-01 11:43:11,PropertyPro
Katampe,4,25000000.0,Duplex,Terraced Duplex,Diplomatic Zone Katampe Extension Katampe Abuja,2026-06-01 11:43:11,PropertyPro
Jahi,3,12500000.0,Apartment,Apartment,"Jahi District, By Gilmore Construction. Jahi Abuja",2026-06-01 11:43:11,PropertyPro
Life Camp,4,25000000.0,Duplex,Semi-Detached Duplex,"Lifecamp District, Life Camp Abuja",2026-06-01 11:43:11,PropertyPro
Guzape,4,30000000.0,Duplex,Terraced Duplex,Guzape Guzape Abuja,2026-06-01 11:43:11,PropertyPro
Guzape,4,30000000.0,Duplex,Detached Duplex,Guzape Abuja,2026-06-01 11:43:19,PropertyPro
Guzape,4,30000000.0,Duplex,Terraced Duplex,Guzape Guzape Abuja,2026-06-01 11:43:19,PropertyPro
Wuse,10,50000000.0,Duplex,Detached Duplex,Wuse Zone 3 Wuse 1 Abuja,2026-06-01 11:43:19,PropertyPro
Life Camp,2,4200000.0,Apartment,Apartment,Berger Clinic Life Camp Abuja,2026-06-01 11:43:19,PropertyPro
Katampe,4,20000000.0,Duplex,Detached Duplex,Diplomatic Zone Katampe Abuja,2026-06-01 11:43:19,PropertyPro
Gwarinpa,3,8000000.0,Apartment,Apartment,6th Avenue Gwarimpa Gwarinpa Abuja,2026-06-01 11:43:19,PropertyPro
Katampe,3,7000000.0,Apartment,Apartment,Katampe Extension Katampe Abuja,2026-06-01 11:43:19,PropertyPro
Asokoro,4,25000000.0,Duplex,Detached Duplex,Asokoro Abuja,2026-06-01 11:43:19,PropertyPro
Life Camp,4,10000000.0,Duplex,Terraced Duplex,Main Life Camp Abuja,2026-06-01 11:43:19,PropertyPro
Life Camp,2,4500000.0,Apartment,Apartment,"In An Estate Lifecamp, Abuja Life Camp Abuja",2026-06-01 11:43:19,PropertyPro
Mabushi,3,8000000.0,Apartment,Apartment,Mabushi Abuja,2026-06-01 11:43:19,PropertyPro
Gwarinpa,1,1700000.0,Apartment,Self Contain,Main Gwarinpa Abuja,2026-06-01 11:43:19,PropertyPro
Guzape,5,13500000.0,Duplex,Terraced Duplex,Guzape Guzape Abuja,2026-06-01 11:43:19,PropertyPro
Gwarinpa,1,1900000.0,Apartment,Self Contain,Gwarinpa Gwarinpa Abuja,2026-06-01 11:43:19,PropertyPro
Jabi,3,7000000.0,Apartment,Apartment,Jabi Abuja,2026-06-01 11:43:19,PropertyPro
Jabi,3,8000000.0,Apartment,Apartment,Jabi Jabi Abuja,2026-06-01 11:43:19,PropertyPro
Wuye,1,2500000.0,Apartment,Self Contain,Wuye Wuye Abuja,2026-06-01 11:43:19,PropertyPro
Asokoro,1,3000000.0,Apartment,Self Contain,Asokoro Main Asokoro Abuja,2026-06-01 11:43:19,PropertyPro
Maitama,4,30000000.0,Duplex,Terraced Duplex,Maitama Abuja,2026-06-01 11:43:19,PropertyPro
Apo,4,15000000.0,Duplex,Semi-Detached Duplex,Near Cedar Crest Hospital Apo Apo Abuja,2026-06-01 11:43:19,PropertyPro
Wuse,4,30000000.0,Duplex,Semi-Detached Duplex,Wuse Zone Abuja Wuse 1 Abuja,2026-06-01 11:43:19,PropertyPro
Maitama,3,61669350.0,Apartment,Apartment,Maitama By Fruit Market Maitama Abuja,2026-06-01 11:43:27,PropertyPro
Life Camp,4,15000000.0,Duplex,Terraced Duplex,"Lifecamp District, Life Camp Abuja",2026-06-01 11:43:27,PropertyPro
Maitama,4,30000000.0,Duplex,Terraced Duplex,Off Ibb Way ( Video Is Available) Maitama Abuja,2026-06-01 11:43:27,PropertyPro
Utako,1,2000000.0,Apartment,Self Contain,Utako Utako Abuja,2026-06-01 11:43:27,PropertyPro
Gwarinpa,4,12000000.0,Duplex,Detached Duplex,In An Estate Gwarinpa Gwarinpa Abuja,2026-06-01 11:43:27,PropertyPro
Guzape,4,13000000.0,Duplex,Terraced Duplex,Guzape Guzape Abuja,2026-06-01 11:43:27,PropertyPro
Kukwaba,2,7500000.0,Apartment,Apartment,Apex Garden Estate Kukwaba Abuja,2026-06-01 11:43:27,PropertyPro
Wuse,5,28000000.0,Duplex,Terraced Duplex,Zone Wuse 1 Abuja,2026-06-01 11:43:27,PropertyPro
Asokoro,3,14000000.0,Duplex,Terraced Duplex,Naf Valley Estate Asokoro Asokoro Abuja,2026-06-01 11:43:27,PropertyPro
Life Camp,3,10000000.0,Duplex,Terraced Duplex,Life Camp Abuja,2026-06-01 11:43:27,PropertyPro
Gwarinpa,4,8000000.0,Duplex,Detached Duplex,Off 3rd Avenue Gwarinpa Abuja,2026-06-01 11:43:27,PropertyPro
Asokoro,2,7000000.0,Apartment,Apartment,Naf Valley Estate Asokoro Abuja,2026-06-01 11:43:27,PropertyPro
Lokogoma,3,6000000.0,Bungalow,Detached Bungalow,"Sunnyvale Estate, Lokogoma Abuja",2026-06-01 11:43:27,PropertyPro
Guzape,5,25000000.0,Duplex,Semi-Detached Duplex,Guzape Guzape Abuja,2026-06-01 11:43:27,PropertyPro
Jahi,1,6000000.0,Apartment,Apartment,Jahi Abuja,2026-06-01 11:43:27,PropertyPro
Asokoro,4,20000000.0,Duplex,Semi-Detached Duplex,"Naf Valley Estate, Asokoro Abuja",2026-06-01 11:43:27,PropertyPro
Wuse,4,25000000.0,Duplex,Terraced Duplex,Wuse 2 Abuja Wuse 2 Abuja,2026-06-01 11:43:27,PropertyPro
Jahi,2,8500000.0,Apartment,Apartment,Jahi Jahi Abuja,2026-06-01 11:43:27,PropertyPro
Asokoro,4,30000000.0,Duplex,Detached Duplex,Admiralty Estate (navy Estate) Asokoro Abuja,2026-06-01 11:43:27,PropertyPro
Maitama,3,61669350.0,Apartment,Apartment,Maitama By Fruit Market Maitama Abuja,2026-06-01 11:43:35,PropertyPro
Maitama,1,2000000.0,Apartment,Self Contain,Maitama Maitama Abuja,2026-06-01 11:43:35,PropertyPro
Gwarinpa,1,1500000.0,Apartment,Self Contain,Gwarinpa Gwarinpa Abuja,2026-06-01 11:43:35,PropertyPro
Asokoro,3,8000000.0,Apartment,Apartment,Asokoro Abuja,2026-06-01 11:43:35,PropertyPro
Gwarinpa,1,1500000.0,Apartment,Self Contain,Gwarinpa Abuja,2026-06-01 11:43:35,PropertyPro
Asokoro,3,12000000.0,Duplex,Terraced Duplex,Asokoro Main Asokoro Abuja,2026-06-01 11:43:35,PropertyPro
Asokoro,5,100000000.0,Duplex,Detached Duplex,Asokoro Asokoro Abuja,2026-06-01 11:43:35,PropertyPro
Guzape,4,35000000.0,Duplex,Detached Duplex,Guzape Guzape Abuja,2026-06-01 11:43:35,PropertyPro
Wuse,5,40000000.0,Duplex,Terraced Duplex,An Estate Wuse 2 Abuja,2026-06-01 11:43:35,PropertyPro
Kubwa,2,3500000.0,Apartment,Apartment,Kubwa Abuja,2026-06-01 11:43:35,PropertyPro
Guzape,2,8000000.0,Duplex,Detached Duplex,Guzape Abuja,2026-06-01 11:43:35,PropertyPro
Kubwa,1,1500000.0,Apartment,Apartment,Arab Road Kubwa Kubwa Abuja,2026-06-01 11:43:35,PropertyPro
Wuye,1,3500000.0,Apartment,Apartment,Wuye Wuye Abuja,2026-06-01 11:43:35,PropertyPro
Wuse,4,30000000.0,Duplex,Semi-Detached Duplex,Wuse Wuse 1 Abuja,2026-06-01 11:43:35,PropertyPro
Mabushi,5,12000000.0,Duplex,Terraced Duplex,Mabushi District Abuja Mabushi Abuja,2026-06-01 11:43:35,PropertyPro
Gwarinpa,1,1800000.0,Apartment,Self Contain,Gwarinpa Gwarinpa Abuja,2026-06-01 11:43:35,PropertyPro
Gwarinpa,1,1000000.0,Apartment,Self Contain,Gwarinpa Abuja,2026-06-01 11:43:35,PropertyPro
Maitama,3,61669350.0,Apartment,Apartment,Maitama By Fruit Market Maitama Abuja,2026-06-01 11:43:42,PropertyPro
Asokoro,2,6000000.0,Apartment,Apartment,Asokoro Asokoro Abuja,2026-06-01 11:43:42,PropertyPro
Wuse,3,25000000.0,Bungalow,Detached Bungalow,Wuse Zone 3 Wuse 1 Abuja,2026-06-01 11:43:42,PropertyPro
Guzape,3,10000000.0,Apartment,Apartment,Guzape Abuja,2026-06-01 11:43:42,PropertyPro
Wuse,2,6000000.0,Apartment,Apartment,Wuse 2 Abuja,2026-06-01 11:43:42,PropertyPro
Life Camp,3,4500000.0,Apartment,Apartment,"In An Estate Lifecamp, Abuja Life Camp Abuja",2026-06-01 11:43:42,PropertyPro
Asokoro,1,2000000.0,Apartment,Self Contain,"Naf Valley Estate, Asokoro Abuja",2026-06-01 11:43:42,PropertyPro
Life Camp,3,8000000.0,Apartment,Apartment,Paradise Estate 1 Lifecamp Life Camp Abuja,2026-06-01 11:43:42,PropertyPro
Asokoro,2,10000000.0,Apartment,Apartment,Asokoro Asokoro Abuja,2026-06-01 11:43:42,PropertyPro
Maitama,5,60000000.0,Duplex,Detached Duplex,Maitama Maitama Abuja,2026-06-01 11:43:42,PropertyPro
Durumi,3,7000000.0,Apartment,Apartment,Durumi By American International... Durumi Abuja,2026-06-01 11:43:42,PropertyPro
Garki,3,8000000.0,Apartment,Apartment,Garki2 Garki 2 Abuja,2026-06-01 11:43:42,PropertyPro
Asokoro,4,20000000.0,Duplex,Terraced Duplex,Asokoro Asokoro Abuja,2026-06-01 11:43:42,PropertyPro
Life Camp,3,5500000.0,Apartment,Apartment,By Berger Clinic Life Camp Abuja,2026-06-01 11:43:42,PropertyPro
Lugbe,4,10000000.0,Duplex,Detached Duplex,River Park Estate Lugbe Lugbe Abuja,2026-06-01 11:43:42,PropertyPro
Asokoro,1,2500000.0,Apartment,Self Contain,Asokoro Abuja,2026-06-01 11:43:42,PropertyPro
Life Camp,2,4000000.0,Apartment,Apartment,Life Camp Abuja,2026-06-01 11:43:42,PropertyPro
Gwarinpa,1,2000000.0,Apartment,Apartment,"In An Estate Gwarinpa Extension, Abuja Gwarinpa Abuja",2026-06-01 11:43:42,PropertyPro
Apo,4,10000000.0,Duplex,Terraced Duplex,"Apo Gudu District,( By Cedarcrest Hospital) Apo Abuja",2026-06-01 11:43:42,PropertyPro
Guzape,4,30000000.0,Duplex,Detached Duplex,Guzape Abuja,2026-06-01 11:43:51,PropertyPro
Asokoro,4,18000000.0,Duplex,Semi-Detached Duplex,Naf Estate Asokoro Abuja,2026-06-01 11:43:51,PropertyPro
Wuse,1,1800000.0,Apartment,Self Contain,"Wuse Zone, Wuse 1 Abuja",2026-06-01 11:43:51,PropertyPro
Kubwa,2,2500000.0,Bungalow,Detached Bungalow,2/1 Kubwa Abuja,2026-06-01 11:43:51,PropertyPro
Life Camp,4,8000000.0,Duplex,Semi-Detached Duplex,"In An Estate Lifecamp,abuja Life Camp Abuja",2026-06-01 11:43:51,PropertyPro
Asokoro,1,7000000.0,Apartment,Apartment,Asokoro Abuja,2026-06-01 11:43:51,PropertyPro
Kubwa,1,1500000.0,Apartment,Apartment,Arab Road Kubwa Kubwa Abuja,2026-06-01 11:43:51,PropertyPro
Gwarinpa,1,3000000.0,Apartment,Apartment,Gwarinpa Gwarinpa Abuja,2026-06-01 11:43:51,PropertyPro
Wuse,4,30000000.0,Bungalow,Detached Bungalow,Wuse Zone 2 Wuse 1 Abuja,2026-06-01 11:43:51,PropertyPro
Maitama,5,30000000.0,Duplex,Detached Duplex,Maitama Abuja Maitama Abuja,2026-06-01 11:43:51,PropertyPro
Wuse,1,2000000.0,Apartment,Self Contain,Wuse 1 Abuja,2026-06-01 11:43:51,PropertyPro
Jahi,4,15000000.0,Duplex,Terraced Duplex,Jahi Abuja,2026-06-01 11:43:51,PropertyPro
Life Camp,4,8500000.0,Duplex,Terraced Duplex,In An Estate Around Godab Life Camp Abuja,2026-06-01 11:43:51,PropertyPro
Life Camp,2,4500000.0,Apartment,Apartment,"In An Estate Lifecamp, Abuja Life Camp Abuja",2026-06-01 11:43:51,PropertyPro
Maitama,4,40000000.0,Duplex,Semi-Detached Duplex,"Minster Hill, Maitama, Abuja Maitama Abuja",2026-06-01 11:43:51,PropertyPro
Lokogoma,4,8000000.0,Duplex,Semi-Detached Duplex,Lokogoma District Abuja. Lokogoma Abuja,2026-06-01 11:43:51,PropertyPro
Life Camp,2,8000000.0,Apartment,Apartment,"Lifecamp, Abuja Life Camp Abuja",2026-06-01 11:43:51,PropertyPro
Wuse,4,30000000.0,Duplex,Semi-Detached Duplex,"Wuse Zone 4, Wuse 1 Abuja",2026-06-01 11:43:51,PropertyPro
Life Camp,2,6000000.0,Apartment,Apartment,"Billard Estate, Life Camp Abuja",2026-06-01 11:43:51,PropertyPro
Guzape,4,30000000.0,Duplex,Detached Duplex,Guzape Abuja,2026-06-01 11:43:57,PropertyPro
Katampe,4,18000000.0,Duplex,Terraced Duplex,Katampe Extension Katampe Abuja,2026-06-01 11:43:57,PropertyPro
Katampe,4,22000000.0,Duplex,Terraced Duplex,"Diplomatic Zone, Katampe Extension Katampe Abuja",2026-06-01 11:43:57,PropertyPro
Life Camp,4,20000000.0,Duplex,Terraced Duplex,After The Magistrate Court. Life Camp Abuja,2026-06-01 11:43:57,PropertyPro
Asokoro,7,130000000.0,Duplex,Detached Duplex,Asokoro Abuja Asokoro Abuja,2026-06-01 11:43:57,PropertyPro
Katampe,4,16000000.0,Duplex,Terraced Duplex,Katampe Main District Abuja. Katampe Main Abuja,2026-06-01 11:43:57,PropertyPro
Asokoro,4,20000000.0,Duplex,Terraced Duplex,Naf Valley Estate Asokoro Abuja,2026-06-01 11:43:57,PropertyPro
Gwarinpa,1,1500000.0,Apartment,Self Contain,Gwarinpa Abuja,2026-06-01 11:43:57,PropertyPro
Asokoro,4,40000000.0,Duplex,Detached Duplex,Asokoro Abuja,2026-06-01 11:43:57,PropertyPro
Garki,5,14000000.0,Duplex,Terraced Duplex,Garki2 Garki 2 Abuja,2026-06-01 11:43:57,PropertyPro
Asokoro,3,15000000.0,Apartment,Apartment,"Admiralty Estate, Asokoro Abuja",2026-06-01 11:43:57,PropertyPro
Wuse,4,25000000.0,Duplex,Terraced Duplex,Wuse Zone4 Wuse 1 Abuja,2026-06-01 11:43:57,PropertyPro
Gwarinpa,2,5000000.0,Apartment,Apartment,Off 3rd Avenue Gwarinpa Abuja,2026-06-01 11:43:57,PropertyPro
Life Camp,4,10000000.0,Duplex,Terraced Duplex,In An Estate Around Godab Life Camp Abuja,2026-06-01 11:43:57,PropertyPro
Asokoro,5,30000000.0,Duplex,Detached Duplex,Admiralty Estate Asokoro Abuja,2026-06-01 11:43:57,PropertyPro
Maitama,3,61669350.0,Apartment,Apartment,Maitama By Fruit Market Maitama Abuja,2026-06-01 11:44:03,PropertyPro
Maitama,1,3000000.0,Apartment,Apartment,Maitama Maitama Abuja,2026-06-01 11:44:03,PropertyPro
Life Camp,1,1500000.0,Apartment,Self Contain,Life Camp Abuja,2026-06-01 11:44:03,PropertyPro
Wuse,1,4000000.0,Apartment,Apartment,Wuse Zone 6 Wuse 1 Abuja,2026-06-01 11:44:03,PropertyPro
Life Camp,4,9000000.0,Duplex,Terraced Duplex,Life Camp Abuja,2026-06-01 11:44:03,PropertyPro
Gwarinpa,1,1000000.0,Apartment,Self Contain,Gwarinpa Abuja,2026-06-01 11:44:03,PropertyPro
Mabushi,1,1500000.0,Apartment,Self Contain,Mabushi Mabushi Abuja,2026-06-01 11:44:03,PropertyPro
Asokoro,1,4000000.0,Apartment,Apartment,Naf Valley Estate Asokoro Asokoro Abuja,2026-06-01 11:44:03,PropertyPro
Gwarinpa,4,10000000.0,Duplex,Detached Duplex,Gwarinpa Abuja,2026-06-01 11:44:03,PropertyPro
Wuse,5,40000000.0,Duplex,Terraced Duplex,An Estate Wuse 2 Abuja,2026-06-01 11:44:03,PropertyPro
Gwarinpa,1,2500000.0,Apartment,Apartment,Gwarinpa Abuja,2026-06-01 11:44:03,PropertyPro
Asokoro,4,15000000.0,Duplex,Terraced Duplex,"Navy Estate, Asokoro Abuja",2026-06-01 11:44:03,PropertyPro
Wuse,4,30000000.0,Duplex,Detached Duplex,Wuse Zone 1 Wuse 1 Abuja,2026-06-01 11:44:03,PropertyPro
Life Camp,5,25000000.0,Duplex,Detached Duplex,Lifecamp District Abuja ( Video Of The House Is (available) Life Camp Abuja,2026-06-01 11:44:03,PropertyPro
Wuse,3,10000000.0,Apartment,Apartment,"Wuse Zone 6, Wuse 1 Abuja",2026-06-01 11:44:03,PropertyPro
Wuse,3,15000000.0,Apartment,Apartment,Wuse 2 Abuja,2026-06-01 11:44:03,PropertyPro
Wuse,2,7500000.0,Apartment,Apartment,Wuse2 Wuse 2 Abuja,2026-06-01 11:44:03,PropertyPro
Life Camp,2,4500000.0,Apartment,Apartment,"After Berger Clinic, Life Camp Abuja",2026-06-01 11:44:03,PropertyPro
Guzape,4,30000000.0,Duplex,Detached Duplex,Guzape Abuja,2026-06-01 11:44:12,PropertyPro
Wuse,3,12000000.0,Apartment,Apartment,Wuse2 Wuse 2 Abuja,2026-06-01 11:44:12,PropertyPro
Asokoro,1,2000000.0,Apartment,Self Contain,Asokoro Asokoro Abuja,2026-06-01 11:44:12,PropertyPro
Wuye,1,2000000.0,Apartment,Self Contain,Wuye Abuja,2026-06-01 11:44:12,PropertyPro
Wuye,4,15000000.0,Duplex,Detached Duplex,Close To Family Worship Wuye Abuja,2026-06-01 11:44:12,PropertyPro
Wuye,2,7000000.0,Apartment,Apartment,Wuye Main Wuye Abuja,2026-06-01 11:44:12,PropertyPro
Life Camp,4,7000000.0,Duplex,Detached Duplex,Life Camp Life Camp Abuja,2026-06-01 11:44:12,PropertyPro
Mabushi,4,25000000.0,Duplex,Semi-Detached Duplex,Mabushi Mabushi Abuja,2026-06-01 11:44:12,PropertyPro
Jabi,2,6000000.0,Apartment,Apartment,Jabi Main Jabi Abuja,2026-06-01 11:44:12,PropertyPro
Mabushi,3,12000000.0,Apartment,Apartment,Mabushi Mabushi Abuja,2026-06-01 11:44:12,PropertyPro
Maitama,5,50000000.0,Duplex,Semi-Detached Duplex,Maitama Main Maitama Abuja,2026-06-01 11:44:12,PropertyPro
Guzape,3,7000000.0,Apartment,Apartment,Guzape Fha Guzape Abuja,2026-06-01 11:44:12,PropertyPro
Mabushi,1,4000000.0,Apartment,Apartment,Mabushi Mabushi Abuja,2026-06-01 11:44:12,PropertyPro
Asokoro,2,10000000.0,Bungalow,Detached Bungalow,Diplomatic Zone Asokoro Abuja,2026-06-01 11:44:12,PropertyPro
Wuse,3,8000000.0,Apartment,Apartment,Around Aminu Kano Crescent Wuse 2 Wuse 2 Abuja,2026-06-01 11:44:12,PropertyPro
Kubwa,2,2700000.0,Duplex,Terraced Duplex,"Ushafa Scc Road, Kubwa Abuja",2026-06-01 11:44:12,PropertyPro
Galadimawa,2,4500000.0,Apartment,Apartment,Galadimawa Galadimawa Abuja,2026-06-01 11:44:12,PropertyPro
Mabushi,4,15000000.0,Duplex,Terraced Duplex,Mabushi Mabushi Abuja,2026-06-01 11:44:12,PropertyPro
Idu,3,6000000.0,Apartment,Apartment,Idu By Turkish Hospital Idu Abuja,2026-06-01 11:44:12,PropertyPro
Galadimawa,4,13000000.0,Duplex,Detached Duplex,In An Estate Galadimawa Abuja,2026-06-01 11:44:12,PropertyPro
Maitama,3,61669350.0,Apartment,Apartment,Maitama By Fruit Market Maitama Abuja,2026-06-01 11:44:18,PropertyPro
Wuye,2,7000000.0,Apartment,Apartment,Wuye Main Wuye Abuja,2026-06-01 11:44:18,PropertyPro
Kado,3,7000000.0,Apartment,Apartment,Kado Next Cash And Carry Kado Abuja,2026-06-01 11:44:18,PropertyPro
Idu,4,15000000.0,Duplex,Detached Duplex,By Nizamiye Hospital Idu Abuja,2026-06-01 11:44:18,PropertyPro
Mabushi,3,8000000.0,Apartment,Apartment,Mabushi Mabushi Abuja,2026-06-01 11:44:18,PropertyPro
